PMID	title	abstract
26313191	effects of meshd013696 on the meshd015993 parameters of trichogramma zahiri meshd006927 trichogrammatidae an meshd010063 parasitoid of dicladispa armigera chrysomelidae meshd001517	the influence of different meshd013696 on meshd001688 parameters of native meshd013180 of trichogramma zahiri polaszek meshd006927 trichogrammatidae an meshd010063 parasitoid of meshd012275 hispa dicladispa armigera olivier chrysomelidae meshd001517 was evaluated in the meshd007753 on its host the key meshd001688 parameters of the parasitoid t zahiri in relation to meshd013696 were investigated to find out its candidature as a potential meshd061046 of meshd012275 hispa the highest number of meshd010063 parasitized by t zahiri was 157 meshd010063 per meshd005260 at 26 c which differed significantly from those at 18 22 30 and 34 c p  005 meshq000254 duration and meshd008136 of t zahiri decreased as meshd013696 increased meshd005298 differed significantly at all constant meshd013696 emergence rates decreased at both high 34 c and low   26 c meshd013696 meshd005260-biased meshd012744 ranged from 54 to 70 at all constant meshd013696 the lower meshd013696 threshold for t zahiri was 62 c for meshd008297 and 695 c for meshd005260 the upper threshold meshd013696 were 3582 and 3587 c for meshd008297 and meshd005260 respectively net reproductive rate r0 was highest at 26 c compared with other meshd013696 mean cohort generation meshd013995 tg and meshd011153 doubling meshd013995 td decreased as meshd013696 increased from 18 to 30 c the daily intrinsic rate of increase rm and finite rate of increase  were positively correlated with meshd013696 ranging from 18 to 30 c and then decreased at 34 c the relevance of our results is discussed in the context of climatic adaptation and meshd001688 meshq000517
18383230	mycoflora associated with meshd032304 muticus growing under an extremely arid desert meshd004777 aswan region meshd004534	meshd032304 muticus l egyptian meshd032304 is one of the desert meshd010946 of meshd005190 meshd019657 the meshd010944 produces pharmaceutically important compounds tropane meshd000470 as meshq000556 metabolites in the present study we describe mycoflora of h muticus grown in four different locations in egyptian southern desert aswan region aswan meshd014495 campus wadi allaqi down meshd045483 part aswan meshd059028 road and sahari city eighty-one species and two varieties belonging to 31 genera were isolated from meshd012987 surrounding h muticus meshd010944 the surface of the meshd010944 and inside the meshd010944 as endophytic meshd005658 meshd001230 was the most common genus in all study areas the highest number of genera and species of meshd005658 were recorded in aswan meshd014495 campus followed by aswan meshd059028 road fungal diversity meshq000032 revealed that these two locations have higher fungal diversity compared to other two locations a higher number of fungal species were isolated from meshd058441 meshd012987 and rhizoplane than from non-meshd058441 and other meshd010944 organs endophytic meshd005658 were isolated from all meshd010944 parts of h muticus meshd003142 between h muticus meshd010944 and meshd005658 under desert conditions both in meshd058441 and inside the meshd010944 are deduced
22829625	nebula--a web-server for advanced meshd000081204 meshd000078332	meshd000081204 consists of meshd047369 and meshd059014 of the extracted meshd004247 fragments it is the technique of choice for accurate characterization of the meshd001665 of meshd014157 and other meshd004247-associated meshd011506 we present a web service nebula which allows inexperienced users to perform a complete meshd019295 meshq000032 of meshd000081204 data nebula was designed for both bioinformaticians and biologists it is based on the meshd055608 open source framework meshd055608 already includes a large number of functionalities for mapping reads and peak calling we added the following to meshd055608 i peak calling with findpeaks and a module for meshd047468 meshd011786 ii de novo motif discovery with chipmunk iii calculation of the density and the cumulative meshq000600 of peak locations relative to meshd005796 meshd024363 iv annotation of peaks with genomic features and v annotation of meshd005796 with peak information nebula generates the graphs and the enrichment meshd020500 at each step of the process during steps 3-5 nebula optionally repeats the meshq000032 on a meshq000517 meshd064886 and compares these results with those from the main meshd064886 nebula can also incorporate meshd015870 or meshd005796 modulation data during these steps in summary nebula is an innovative web service that provides an advanced meshd000081204 meshq000032 pipeline providing ready-to-publish results nebula is available at httpnebulacuriefr supplementary information supplementary data are available at meshd019295 online
19889212	recurrent microdeletion at 17q12 as a cause of mayer-rokitansky-kuster-hauser mrkh meshd013577 two meshd002363	meshc537371 mrkh consists of meshq000151 meshq000002 of the meshd014599 and the upper part of meshd014621 due to anomalous meshq000254 of mllerian ducts either isolated or associated with other meshq000151 meshq000002 including renal skeletal meshd006309 and meshd006321 meshq000002 this disorder has an meshd015994 of approximately 1 in 4500 meshd007231 meshd014930 and the aetiology is poorly understood we meshd058028 on two meshd010361 affected by meshc537371 in which array-cgh meshq000032 disclosed an identical deletion spanning 15 mb of genomic meshd004247 at meshd002875 17q12 one meshd010361 was affected by complete absence of meshd014599 and meshd014621 with bilaterally normal meshd010053 while the other displayed meshq000002 of the upper part of meshd014621 right unicornuate meshd014599 non cavitating rudimentary left meshd006733 and bilaterally meshd021782 the deletion encompassed two candidate meshd005796 tcf2 and lhx1 mutational meshq000175 of these meshd005796 in a selected group of 20 mrkh meshd005260 without 17q12 deletion was negative deletion 17q12 is a rare albeit recurrent anomaly mediated by meshd056916 previously reported in subjects with developmental meshd007668 meshq000002 and diabetes the present two meshd010361 expand the clinical spectrum associated with this imbalance and suggest that this region is a candidate locus for a subset of meshc537371 individuals with or without renal meshq000002
23610137	how do meshd010361 with meshd006333 with preserved ejection fraction die	meshd032882 how meshd010361 with meshd006333 with preserved ejection fraction hfpef die provides insight into the meshd019021 and meshq000503 of this complex meshd013577 thereby allowing better prediction of response to meshq000628 in designing meshd016430 this meshd016454 summarizes the current state of meshd019359 surrounding meshd009026 modes of meshd003643 and meshd011379 in hfpef despite the lack of meshd003020 reporting the following conclusions may be drawn from previous studies the meshd009026 burden of hfpef is substantial ranging from 10 to 30 annually and higher in meshd016021 than in meshd016430 meshd009026 compared with meshd006333 with reduced ejection fraction hfref appear to be strongly influenced by the type of study but are clearly elevated compared with age- and co-meshd009017-matched meshq000517 without meshd006333 the majority of meshd003643 in hfpef are cardiovascular meshd003643 comprising 51-60 of meshd003643 in meshd016021 and 70 in meshd016430 among cardiovascular meshd003643 meshd003645 and meshd006333 meshd003643 are the leading cardiac modes of meshd003643 in hfpef meshd016430 compared with hfref the proportions of cardiovascular meshd003643 meshd003645 and meshd006333 meshd003643 are lower in hfpef conversely non-cardiovascular meshd003643 constitute a higher proportion of meshd003643 in hfpef than in hfref particularly in meshd016021 where this difference may be related to fewer coronary meshd006321 meshd003643 in hfpef key meshd009026 meshd012307 including age meshd005783 meshd015992 burden of co-meshd009017 and meshd003324 offer some explanation for the differences in meshd009026 observed across studies
18505928	identification and functional characterization of the meshd006801 meshd005982 p1 meshd005796 as a novel transcriptional target of the p53 meshd016147	the meshd005982 p1 gstp1 is involved in multiple cellular meshq000502 including phase ii meshq000378 stress response signaling and meshd017209 the mechanisms underlying the significantly high gstp1 expression in many meshd006801 meshd009369 are however currently not well understood we meshd058028 here that the gstp1 meshd005796 is a heretofore unrecognized downstream transcriptional target of the meshd009369 suppressor p53 we identified a p53-binding motif comprising two consecutive half-sites located in meshd007438 4 of the gstp1 meshd005796 and is highly homologous to meshd032921 p53-binding motifs in other p53-responsive meshd005796 using a combination of meshd024202 and meshd003850 footprinting analyses we showed that wild-type p53 meshd011506 binds to the gstp1 p53 motif and meshd008156 reporter assays showed the motif to be transcriptionally functional in meshd006801 meshd009369 meshd002477 in a meshd013696-sensitive p53-mutant meshd002477 levels of both p21waf1 and gstp1 meshd005796 transcripts increased meshd013995 dependently when meshd002477 were switched from the inactive mutant state to the wild-type p53 state meshd034741-mediated reduction of p53 expression resulted in a specific decrease in gstp1 expression and in meshd009369 meshd002477 with mutated p53 adenovirally mediated expression of wild-type p53 increased gstp1 expression significantly in a panel of early-passage meshd001932 meshq000208 from meshd010361 high levels of gstp1 transcripts and meshd011506 were associated with wild-type p53 and conversely low gstp1 levels with mutant p53 p53 expression knockdown by meshd034741 increased meshd002945 meshd012680 the meshd001076 of wild-type p53 to transcriptionally activate the meshd006801 gstp1 meshd005796 defines a novel mechanism of protecting the meshd016678 and potentially of meshd009369 meshd004351
22772414	clinical meshq000032 of 48 cases of meshd016030 from meshd003643 meshd014019	to evaluate the recovery of meshd010361 with meshd007676 meshd007676 receiving meshd007668 meshd019737 from meshd003643 meshd014019 and to assess meshd006085 in meshd002681 from this type of meshd014019 a total of 48 cases of meshd010361 with meshd007676 have received the meshd007668 from meshd003643 meshd014019 in our meshd006761 between february 2010 and march 2012 we retrospectively analyzed data on the preoperative and postoperative meshd044967 meshd003404 concentrations on the meshd013534 of recipients and meshd064591 with a view to investigating meshd011379 after this type of meshd007668 meshd019737 primary non-meshq000502 pnf did not occur in any of the 48 recipients meshd051799 dgf occurred in 18 of 48 375 of meshd007668 from meshd003643 meshd014019 but the meshq000453 of dgf did not adversely influence meshd010361s meshd013534 p0098 or meshd006085 p0447 seven of 48 146 recipients lost their meshd019737 over a median follow-up period of 8 months range 05-23 months 39 of 41951 recipients meshd019737 meshq000502 had fully recovered the actuarial meshd019737 and meshd010361s meshd015996 at 1 3 6 and 12 months after meshq000637 were 957 930 900 875 and 100 949 90 875 respectively as the meshd020485 of donation after meshd001926 dbd has not been ratified in meshd002681 the meshq000706 of meshd007668 from meshd003643 meshd014019 might be an effective way to increase the number of meshd007668 available for meshq000637 here our experience indicates good short- and mid-term outcomes with meshd019737 from meshd003643 meshd014019
20348099	glutathionylation of meshd000226 induced by meshd002248 prevents meshd051336 permeabilization and meshd017209	the present meshd014937 demonstrates the meshd001076 of meshd002248 to prevent meshd017209 in a primary meshq000208 of meshd001253 for the first meshd013995 the antiapoptotic meshd001519 can be clearly attributed to the inhibition of meshd051336 permeabilization meshd020782 a key event in the intrinsic apoptotic pathway in isolated non-synaptic meshd008928 meshd002248 partially inhibits i loss of potential ii the opening of a nonspecific pore through the inner meshd008566 iii swelling and iv meshd045304 release which are induced by meshd002118 meshd003958 or meshd001278 a meshd008024 of ant meshd002248 directly modulates ant meshq000502 by enhancing meshd000244meshd000255 exchange and prevents its pore-forming activity additionally meshd002248 induces meshd017382 ros generation and its meshq000517 by meshd019207 decreases meshd002248 meshd019610 in intact meshd002477 as well as in isolated meshd008928 revealing the key meshd012380 of ros on the other meshd006225 meshd002248 induces a slight increase in mitochondrial meshd019803 which is essential for meshd017209 modulation by i delaying astrocytic meshd017209 ii decreasing meshd020782 and iii enhancing meshd000244meshd000255 translocation activity of ant moreover meshd002248 and meshd019803 trigger ant glutathionylation a post-translational process regulating meshd011506 meshq000502 in response to meshd010084 cellular changes in conclusion meshd002248 protects meshd001253 from meshd017209 by preventing meshd020782 acting on ant glutathionylation and inhibition of its pore activity via a preconditioning-like process mediated by ros and meshd019803
22194600	meshc038253 induces signal meshd014159 and activator of transcription stat meshd011506 meshd010766 preclinical and clinical significance in meshd006258	activity of meshc038253 is implicated strongly in dissemination of meshq000556 meshd009369 meshd002477 and meshd002477 of the meshd007107 in addition meshc038253 enhances the meshd010766 of selected signaling molecules including src and egfr in a manner that requires meshq000378 but not enzymatic activity of meshc038253 and is mediated by its c-terminal domain clinically meshc038253 meshd013194 is associated with larger meshd009369 and increased egfr meshd010766 in meshd006257 and meshd009333 meshd002277 we hypothesized that signal meshd014159 and activator of transcription stat meshd011506 mediate the protumorigenic meshq000502 of meshc038253 downstream of the egfr we provide evidence that meshc038253 enhances the meshd010766 of stat3 and stat5b but not stat5a moreover enhanced proliferation of meshc038253 transfected meshd002477 was attenuated by stat3 and stat5b meshd034741 but not stat5a or stat1 meshd034741 clinically stat3 meshd010766 was associated with meshd006258 progression egfr meshd010766 and meshc038253 expression and cellular localization notably cytoplasmic rather than nuclear phospho-stat3 correlated with increased meshd009369 size t-stage p  0007 number of meshq000556 meshd009333 meshd008198 p  005 and reduced meshd013534 of meshd010361 p  004
25824549	meshd062069 in meshd053803 social legal and meshq000941	this meshd010209 discusses the meshd019368 of four waves of meshd062069 in meshd053803 alongside the social legal and ethical aspect of these innovations it emphasises the way in which technological advances and their socio-legal frameworks are co-produced shaping meshd013672 meshd009042 meshd012933 and legal institutions it also considers how imagined and actual meshq000706 of meshd053803 meshd013672 are entangled with assertions about social order affirmations of common values and meshd002961 and promises about security and meshd012935 our meshd016420 seek to encourage the participation of scientific actors in the meshq000254 of anticipatory governance deliberations concerning the widening application of meshd053803 in an increasing number of meshd057237 and civil jurisdictions
29238751	meshd014197 leaf bacterial meshd012111 structure and diversity differ along a gradient of urban intensity	meshd014197 leaf-associated meshd064307 have been studied in natural meshd017753 but less so in urban settings where meshd000087602 on meshd014197 could impact meshd064307 and modify their interaction with their hosts additionally meshd014197 act as vectors spreading bacterial meshd002477 in the meshd000388 in urban meshd004777 due to the density of microbial meshd002477 on aerial meshd010944 surfaces characterizing meshd014197 leaf bacterial meshd012111 along an urban gradient is thus key to understand the impact of meshd000087602 on urban meshd014197-bacterium interactions and on the meshd016424 urban meshd064307 in this study we aimed i to characterize phyllosphere bacterial meshd012111 of seven meshd014197 species in urban meshd004777 and ii to describe the changes in meshd014197 phyllosphere bacterial meshd012111 structure and diversity along a gradient of increasing urban intensity and at two degrees of meshd014197 meshq000302 our results indicate that as meshd000087602 increase urban leaf bacterial meshd012111 show a reduction in the abundance of the dominant class in the natural meshd010944 meshd064307 the meshd020561 our meshd014937 in the urban meshd004777 here reveals that the structures of leaf bacterial meshd012111 differ along the gradient of urban intensity the diversity of phyllosphere meshd064307 increases at higher urban intensity also displaying a greater number and variety of associated meshd007202 taxa than the low and medium urban gradient sites in conclusion we find that urban meshd004777 influence meshd014197 bacterial meshd012111 composition and our results suggest that meshd005246 between meshd006802 and meshd010944 meshd064307 could shape urban meshd064307 importance in natural meshd065928 meshd014197 leaf surfaces host diverse bacterial meshd012111 whose structure and composition are primarily driven by host species identity meshd014197 leaf bacterial diversity has also been shown to influence meshd014197 meshd012111 meshd004526 a key meshq000502 of terrestrial meshd017753 however most urban meshd064307 studies have focused on the meshd000076624 improving our meshd032882 of indoor meshd064307 but leaving much to be understood especially in the nonbuilt meshd064307 here we provide the first multiple-species comparison of meshd014197 phyllosphere meshd056226 and diversity along a gradient of urban intensity we demonstrate that urban meshd014197 possess characteristic bacterial meshd012111 that differ from those seen with meshd014197 in nonurban meshd004777 with meshd064307 on meshd014197 influenced by host species identity but also by the gradient of urban intensity and by the degree of meshq000302 from other meshd014197 our results suggest that meshd005246 between meshd006802 and meshd010944 meshd064307 could shape urban meshd064307
22513523	does state meshd002017 meshd011312 matter for meshd017664 spending in meshd006761 meshq000175 from meshd013781 and meshd002140	this study examined the impact of state meshd002017 cuts on meshd017664 at general acute care meshd006761 meshd009938 this study capitalized on the variations in the states of meshd013781 and meshd002140 to meshd020478 a natural experiment testing the meshd007596 impact of meshd002017 cut status on meshd017664 meshd003365 as well as specific meshd002608 care meshd003365 and bad debt expenses from meshd011203 meshd010361 meshd002017 cuts in the state of meshd013781 occurred in the year 2004 information was obtained from the meshd013781 department of meshd006262 and the meshd002140 department of meshd006296 regarding financial characteristics of meshd006761 and from the american meshd006761 meshd016435 annual meshd011795 regarding organizational characteristics of meshd006761 we created three dependent variables ruc the ratio of total meshd017664 meshd003365 to gross meshd010361 revenue rcc the ratio of meshd002608 care to total meshd010361 revenue and rbd the ratio of bad debt expenses to gross meshd010361 revenue using a two-period panel meshd064886 and individual meshd006761 fixed effects we captured meshd006761 meshd017664 spending that could also have influenced meshd002017 cut status additionally the impact of the state meshd002017 cut status on meshd006761 meshd017664 spending meshd002608 care spending and bad debt expenses was also estimated using the similar meshq000379 population studied in this study we included 416 in meshd013781 and 352 in meshd002140 public not-for-profit nfp and for-profit fp meshd006761 that completed the annual meshd011795 during the study period 2002-2005 for the state of meshd013781 results from the fixed effect model confirmed that the year 2005 was directly related to increased ruc and rcc  the coefficients of 2005 were significantly and positively associated with ruc 043 p  005 and rcc 029 p  005 these results supported the meshq000175 that the ruc and the rcc would be more positively associated with 2005 than any other year with other things being equal however for the state of meshd002140 even though the coefficient of 2005 was significant and positively associated with rcc 031 p  005 the coefficient of meshd017664 spending was not statistically significant for 2005 the meshd019981 is characterized by increased meshd012926 a growing number of meshd017057 meshd010361 increasingly stringent reimbursement and competitive practices among meshd006761 and other providers federal and state meshd003695 agencies are restricting the meshq000592 for eligibility for outlier payments and meshd017664 provisions meshd013660 exempt status of many nfp meshd006761 is being examined and tied to specific performances particularly the provision of meshd017664 this study provides evidence of the impact of meshd002017 cut meshd011312 on meshd017664 provided in meshd013781 general acute care meshd006761
22169081	the size of a meshd010865 for a meshd016430 should be calculated in relation to considerations of precision and meshd004526	to investigate meshq000379 to determine the size of a meshd010865 to inform a meshd011209 calculation for a meshd016449 rct using an intervalratio meshd017063 calculations based on meshd016001 cis for the sample standard deviation sd based on cis for the sample sd meshq000379 are demonstrated whereby 1 the observed sd can be adjusted to secure the desired level of statistical meshd011209 in the main study with a specified level of confidence 2 the sample for the main study if calculated using the observed sd can be adjusted again to obtain the desired level of statistical meshd011209 in the main study 3 the meshd011209 of the main study can be calculated for the situation in which the sd in the meshd010865 proves to be an underestimate of the true sd and 4 an efficient meshd000070356 size can be determined to minimize the combined size of the meshd000070356 and main rct trialists should calculate the appropriate size of a meshd010865 just as they should the size of the main rct taking into account the meshd014427 meshd006301 to demonstrate meshd004526 in terms of recruitment and to produce precise estimates of meshq000628 effect
27177280	uterine meshd012509 meshq000032 of 13089 cases based on meshq000453 meshd004813 and end results meshd019991	the aim was to study the meshd015994 and meshd013534 of meshd010361 with uterine meshd012509 diagnosed in the period from 2000 to 2012 based on meshq000453 meshd004813 and end results seer meshd019991 all 18 meshd012042 of the seer meshd019991 were used to select cases we included meshd014930 meshd000368 30 years or older diagnosed with uterine meshd012509 histological subtypes were defined as meshd007890 meshd002296 stromal meshd012509 meshd018195 and meshd012509 not otherwise specified according to the 2003 meshd014944 meshd002965 using seerstat meshd012984 version 812 we calculated the age-adjusted meshd015994 extent of meshd004194 at meshd013995 of meshd003933 and meshd015996 with different meshq000628 modalities for meshd044465 black and other meshd044469 univariate and multivariate cox proportional hazards meshq000032 were done to examine factors affecting meshd013534 we identified 13089 meshd010361 diagnosed with uterine meshd012509 in the period from 2000 to 2012 the age-adjusted meshd015994 for meshd010361 meshd000368 50 years or older was more than that of younger meshd010361 6410 vs 1510 p  00001 also the age-adjusted meshd015994 for black meshd014930 was twice that of meshd044465 meshd014930 7310 vs 3510 p  00001 meshd002296 was the most commonly diagnosed subtype followed by meshd007890 meshd014930 meshd000368 50 years or older had worse meshd013534 than those younger than 50 years hazard ratio 178 95 meshd016001 164-192 p  0001 the meshd016424 meshd013534 of meshd010361 who had meshq000601 with meshd011827 was better than those who had meshq000601 alone hazard ratio 089 95 meshd016001 083-095 p  0001 in meshd014930 with localized meshd004194 meshq000601 was associated with better meshd013534 than meshq000601 with meshd011827 664 vs 744 p  000001 uterine meshd012509 is an aggressive meshd009369 that occurs more in old age and among meshd014930 of black meshd044469 poor meshd013534 was associated with old age black meshd044469 and advanced meshd004194 stage meshq000532 in meshd010361 with localized stage does not improve the meshd013534
17997202	influence of clinical placement on undergraduate meshd008880 meshd013334 career meshd033182	to explore the influence that clinical placements have on career meshd033182 for undergraduate meshd008880 meshd013334 a qualitative approach involving a combination of meshd017144 and individual meshd017203 the study was part of a larger study undertaken across a range of meshd006262 disciplines within one meshd014495 11 bachelor of meshd008880 meshd013334 who had either undertaken their first or last clinical placement data were managed with qsr nvivo and meshq000032 was influenced by the meshd014937 of strauss and corbin two main themes emerged meshd008880 as a meshd002321 and meshd005544 meshd008880 career meshq000175 indicated that meshd013334 entered the course with preconceived ideas of meshd008880 and where they would practice after graduation clinical placements allowed meshd013334 to experience the reality of meshd008880 practice promote identification with the profession and influenced meshd003657 about meshd005544 careers finally it raised limitations placed on diversity of available clinical experience key conclusions clinical placements are essential for meshd008880 preparation they challenge meshd013334 preconceived ideas about meshd008880 practice and assist them to develop perspectives on and meshc029931 for their meshd005544 careers the diversity and quality of placement experience meshd010988 a significant meshd012380 in career meshd003657 and meshd004651 choices positive placement experiences influence where meshd013334 meshd014836 choose to meshd014937 after graduation these experiences can directly influence the organisations and clinical areas chosen by meshd013334 for graduate practice
29304222	quentin reconstruction of meshd004194 meshq000635 from meshd000074704 genomic data	meshd009042 genomic meshq000032 has become one of the major tools for meshd004196 investigations however existing computational frameworks for inference of meshq000635 meshq000266 from viral genomic data often do not consider intra-host diversity of pathogens and heavily rely on additional epidemiological data such as sampling meshd013995 and exposure intervals this impedes genomic meshq000032 of meshd004196 of highly mutable meshd014780 associated with meshd000088562 such as meshd006678 and meshd016174 whose meshq000635 are often carried out through meshd033242 intra-host variants while the additional epidemiological information often is either unavailable or has a limited meshq000706 the proposed framework quasispecies evolution network-based meshq000635 inference quentin meshd019484 the above challenges by evolutionary meshq000032 of intra-host viral meshd011153 sampled by meshd059014 and bayesian inference using general properties of meshd060756 relevant to meshd007239 dissemination this meshd008722 allows inference of meshq000635 meshc029931 even without the supporting case-specific epidemiological information identify meshq000635 clusters and reconstruct meshq000635 meshq000266 quentin was validated on experimental and simulated data and applied to investigate hcv meshq000635 within a meshd012111 of hosts with high-meshd012309 it is available at httpsgithubcomskumspquentin pskumsgsuedu or alexzcsgsuedu or rahulsfsuedu or yek0cdcgov meshd058537 supplementary data are available at meshd019295 online
23013168	integrating meshd016678 annotation and qtl position to identify candidate meshd005796 for meshd004526 meshd001108 and meshd014867-meshq000706 meshd004526 in meshd032107 spp	meshd002678 poplars species are candidates for meshd018533 meshd004467 but meshd001947 efforts are needed to combine meshd004526 and meshd014867 meshq000706 meshd004526 in improved cultivars the meshd032882 of the genetic meshd001108 of meshq000254 in poplar by a meshd040641 qtl approach can help us to elucidate the molecular basis of such integrative traits but identifying candidate meshd005796 underlying these qtls remains difficult nevertheless the increase of genomic information together with the accessibility to a reference meshd016678 sequence meshd032107 trichocarpa nisqually-1 allow to bridge qtl information on genetic meshd019532 and physical location of candidate meshd005796 on the meshd016678 the objective of the study is to identify qtls controlling meshd004526 meshd001108 and leaf traits in a p deltoides x p trichocarpa f1 progeny and to identify candidate meshd005796 underlying qtls based on the anchoring of genetic meshd019532 on the meshd016678 and the meshd063990 information linked to meshd016678 annotation the strategy to explore meshd016678 annotation was to meshq000706 meshd063990 enrichment tools to test if some functional categories are statistically over-represented in qtl regions four leaf traits and 7 meshq000254 traits were measured on 330 f1 p deltoides x p trichocarpa progeny a total of 77 qtls controlling 11 traits were identified explaining from 18 to 172 of the variation of traits for 58 qtls meshd016001 could be projected on the meshd016678 an extended functional annotation was built based on data retrieved from the meshd018745 meshd019991 phytozome and from an inference of meshq000502 using homology between meshd032107 and the model meshd010944 meshd017360 meshd005796 located within qtl meshd016001 were retrieved and enrichments in meshd063990 go terms were determined using different meshq000379 significant enrichments were found for all traits particularly relevant meshd001686 go terms were identified for qtls controlling number of sylleptic branches intervals were enriched in go terms of meshd001686 like ripening and adventitious roots meshq000254 beyond the simple identification of qtls this study is the first to meshq000706 a global approach of go terms enrichment meshq000032 to fully explore meshd005796 meshq000502 under qtls meshd016001 in meshd010944 this global approach may meshd007854 to identification of new candidate meshd005796 for traits of interest
23065787	a combined post-mortem meshd008279 and quantitative histological study of meshd009103 meshq000473	meshd009103 is a chronic inflammatory neurological condition characterized by focal and diffuse neurodegeneration and meshd003711 throughout the meshd002490 factors influencing the progression of meshq000473 are poorly understood one hypothesis is that anatomical connectivity influences the spread of neurodegeneration this predicts that meshd014894 of neurodegeneration meshd014836 correlate most strongly between interconnected structures however such patterns have been difficult to quantify through post-mortem meshd000069338 or in vivo scanning alone in this study we used the complementary approaches of whole meshd001921 post-mortem meshd008279 and quantitative meshq000033 to assess patterns of meshd009103 meshq000473 two thalamo-cortical meshd011385 systems were considered based on their distinct meshd009445 and their documented involvement in meshd009103 meshd005829 to meshd000087642 and meshd020645 of the meshd013788 to meshd017397 within the anatomically distinct thalamo-cortical meshd011385 systems meshd008279 derived cortical thickness was correlated significantly with both a meshd014894 of myelination in the connected tract and a meshd014894 of connected thalamic nucleus meshd002452 such correlations did not exist between these markers of neurodegeneration across different thalamo-cortical systems meshd008279 lesion meshq000032 depicted clearly demarcated subcortical lesions impinging on the meshd066127 tracts of interest however quantitation of the extent of lesion-tract overlap failed to demonstrate any appreciable meshd001244 with the severity of markers of diffuse meshq000473 within each thalamo-cortical meshd011385 system meshd004058-weighted meshd008279 meshd008795 in both meshd066127 tracts were correlated significantly with a histologically derived meshd014894 of tract myelination these data demonstrate for the first meshd013995 the relevance of functional anatomical connectivity to the spread of meshd009103 meshq000473 in a tract-specific pattern furthermore the persisting relationship between meshd008795 from post-mortem meshd004058-weighted meshd008279 and histological meshd014894 from fixed meshd014024 further validates the potential of imaging for meshd005544 neuropathological studies
19502317	description of meshc000641910 gen nov sp nov and reclassification of meshc000641911 reddy et al 2003 as meshc000641911 meshd003129 nov	in the course of a study of the prokaryotic diversity of a meshd064091 site in chandigarh meshd007194 a meshd013180 designated sk 55t was isolated and characterized using a polyphasic approach its meshd012336 meshd005796 sequence showed closest similarity 983  to that of meshc000641911 cms 21wt the sequence similarity to meshd013180 of other hitherto described species of meshd058644 was less than 955  meshd013180 sk 55t contains meshd010457 of the a4alpha type l-lys-d-meshd017819 mk-8 and mk-7 as the major meshd024482 and iso-c15  0 as the major meshd005227 meshd013180 sk 55t meshc000641911 and meshc000639010 the type species of the genus had some polar meshd008055 in common meshd002308 meshd010715 meshc483858 a meshd010743 and an unknown meshd008055 however an aminolipid an aminophospholipid and an unknown meshd008055 found in the former two organisms are similar though not identical but quite different from the profile of s ureae the genomic meshd004247 meshd001482 of meshd013180 sk 55t 460 mol and s macmurdoensis cms 21wt 440 mol are higher than those reported for the majority of species of meshd058644 36-42 mol as revealed by meshd012336 meshd005796 meshd017421 meshd013180 sk 55t and s macmurdoensis cms 21wt meshd020478 a clade which is distinct from the clade occupied by other species of meshd058644 on the basis of phenotypic characteristics including chemotaxonomic data and meshq000032 of the meshd012336 meshd005796 sequence we conclude that meshd013180 sk 55t should be considered as a member of a novel genus and species for which the meshd009275 meshc000641910 gen nov sp nov is proposed the type meshd013180 of meshc000641910 is sk 55t mtcc7604t jcm 14041t s macmurdoensis cms 21wt shows more similarity in its meshd012336 meshd005796 sequence 983  meshd004247 meshd001482 and polar meshd008055 profile to meshd013180 sk 55t than to s ureae dsm 2281t phylogenetically it meshd020478 a coherent cluster with meshd013180 sk 55t which is separate from the meshd058644 cluster moreover iso-c15  0 anteiso-c15  0 and c16  1omega7c alcohol are the three major meshd005227 in both s macmurdoensis cms 21wt and sk 55t all these data suggest that s macmurdoensis should be a member of the genus paenisporosarcina however s macmurdoensis can be differentiated from sk 55t in several physiological and biochemical characteristics especially in the patterns of oxidation and meshd000143 meshd004467 from meshd002241 the genomic relatedness of s macmurdoensis cms 21wt and meshd013180 sk 55t was also very low 180  it is therefore logical to transfer meshc000641911 to the newly created genus as meshc000641911 meshd003129 nov the type meshd013180 is cms 21wt mtcc4670t dsm 15428t
29655810	a meshd016454 of interventions to increase meshd016306 retrieval rates	meshd016306 ivcfs are indicated for meshd013812 and prophylactic meshq000628 of meshd054556 in meshd010361 when anticoagulation has failed or is contraindicated retrievable ivcfs are not always retrieved despite clinical recommendations the purpose of this meshd016454 is to compare results in the meshd008091 regarding interventions and to improve ivcf retrieval rates articles were identified via the search terms meshd016306 and meshd016306 in conjunction with retrieval searches were repeated in meshd016239meshd039781 google scholar and cochrane meshd019991 exclusion meshq000592 included duplicates misidentified subject matter study period before 2008 and lack of meshd035061 two independent reviewers screened key meshd004602 in the identified meshd020486 including the targeted intervention meshd011153 study design ivcf retrieval rates and other outcomes a third reviewer corroborated results and consolidated meshq000175 seventeen articles were identified for meshd016454 of these 12 were meshd010820-targeted interventions and 8 were meshd010361-targeted interventions 3 studies included both ivcf retrieval rates varied substantially for each study but all reviewed studies reported improvement in retrieval rate following intervention only 5 studies reported decreased ivcf indwell meshd013995 in intervention groups reported complication rates from ivcf retrievals were low ranging from 0 to 2 ivcf retrieval rates were improved by all interventions in the reviewed studies meshq000175 suggest that ivcf retrieval rates can be best improved by tracking meshd010361 typically meshd059012 meshd008091 suggests that successful tracking requires an individual or team of individuals who have been assigned dedicated clinical responsibility for coordinating care following ivcf placement
